year,carrier,salida,llegada,dif
2013,B6,2013-03-31T21:00:00Z,,
2013,FL,2013-03-31T21:00:00Z,,
2013,DL,2013-03-31T21:00:00Z,,
2013,9E,2013-03-31T20:00:00Z,,
2013,DL,2013-03-31T20:00:00Z,,
2013,EV,2013-03-31T21:00:00Z,,
2013,AA,2013-03-31T21:00:00Z,,
2013,MQ,2013-03-31T21:00:00Z,,
2013,B6,2013-03-31T20:00:00Z,,
2013,B6,2013-03-31T21:00:00Z,,
2013,B6,2013-03-31T21:00:00Z,,
2013,EV,2013-03-31T20:00:00Z,,
2013,US,2013-03-31T21:00:00Z,,
2013,9E,2013-03-31T21:00:00Z,,
2013,EV,2013-03-31T21:00:00Z,,
2013,UA,2013-03-31T21:00:00Z,,
2013,UA,2013-03-31T21:00:00Z,,
2013,DL,2013-03-31T21:00:00Z,,
2013,EV,2013-03-31T21:00:00Z,,
2013,DL,2013-03-31T21:00:00Z,,
2013,AA,2013-03-31T21:00:00Z,,
2013,DL,2013-03-31T21:00:00Z,,
2013,DL,2013-03-31T21:00:00Z,,
2013,WN,2013-03-31T21:00:00Z,,
2013,EV,2013-03-31T21:00:00Z,,
2013,AA,2013-03-31T22:00:00Z,,
2013,DL,2013-03-31T22:00:00Z,,
2013,US,2013-03-31T22:00:00Z,,
2013,EV,2013-03-31T22:00:00Z,,
2013,MQ,2013-03-31T22:00:00Z,,
2013,DL,2013-03-31T22:00:00Z,,
2013,EV,2013-03-31T21:00:00Z,,
2013,MQ,2013-03-31T22:00:00Z,,
2013,US,2013-03-31T22:00:00Z,,
2013,DL,2013-03-31T22:00:00Z,,
2013,AA,2013-03-31T21:00:00Z,,
2013,B6,2013-03-31T22:00:00Z,,
2013,MQ,2013-03-31T22:00:00Z,,
2013,B6,2013-03-31T22:00:00Z,,
2013,AA,2013-03-31T22:00:00Z,,
2013,B6,2013-03-31T22:00:00Z,,
2013,EV,2013-03-31T18:00:00Z,,
2013,EV,2013-03-31T21:00:00Z,,
2013,AA,2013-03-31T22:00:00Z,,
2013,AA,2013-03-31T22:00:00Z,,
2013,VX,2013-03-31T21:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,DL,2013-03-31T22:00:00Z,,
2013,B6,2013-03-31T22:00:00Z,,
2013,EV,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,DL,2013-03-31T22:00:00Z,,
2013,AA,2013-03-31T22:00:00Z,,
2013,WN,2013-03-31T22:00:00Z,,
2013,MQ,2013-03-31T22:00:00Z,,
2013,AA,2013-03-31T22:00:00Z,,
2013,AA,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,MQ,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,DL,2013-03-31T22:00:00Z,,
2013,AA,2013-03-31T22:00:00Z,,
2013,9E,2013-03-31T21:00:00Z,,
2013,EV,2013-03-31T22:00:00Z,,
2013,B6,2013-03-31T22:00:00Z,,
2013,EV,2013-03-31T22:00:00Z,,
2013,US,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,DL,2013-03-31T22:00:00Z,,
2013,F9,2013-03-31T22:00:00Z,,
2013,B6,2013-03-31T22:00:00Z,,
2013,DL,2013-03-31T22:00:00Z,,
2013,EV,2013-03-31T22:00:00Z,,
2013,B6,2013-03-31T22:00:00Z,,
2013,DL,2013-03-31T22:00:00Z,,
2013,B6,2013-03-31T22:00:00Z,,
2013,FL,2013-03-31T22:00:00Z,,
2013,DL,2013-03-31T22:00:00Z,,
2013,WN,2013-03-31T22:00:00Z,,
2013,B6,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,MQ,2013-03-31T22:00:00Z,,
2013,WN,2013-03-31T22:00:00Z,,
2013,AA,2013-03-31T22:00:00Z,,
2013,EV,2013-03-31T22:00:00Z,,
2013,DL,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,B6,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,US,2013-03-31T23:00:00Z,,
2013,9E,2013-03-31T23:00:00Z,,
2013,US,2013-03-31T23:00:00Z,,
2013,DL,2013-03-31T23:00:00Z,,
2013,AA,2013-03-31T22:00:00Z,,
2013,B6,2013-03-31T23:00:00Z,,
2013,UA,2013-03-31T23:00:00Z,,
2013,9E,2013-03-31T23:00:00Z,,
2013,WN,2013-03-31T23:00:00Z,,
2013,MQ,2013-03-31T23:00:00Z,,
2013,9E,2013-03-31T23:00:00Z,,
2013,UA,2013-03-31T23:00:00Z,,
2013,9E,2013-03-31T23:00:00Z,,
2013,AA,2013-03-31T23:00:00Z,,
2013,AS,2013-03-31T23:00:00Z,,
2013,9E,2013-03-31T23:00:00Z,,
2013,B6,2013-03-31T23:00:00Z,,
2013,DL,2013-03-31T23:00:00Z,,
2013,AA,2013-03-31T23:00:00Z,,
2013,MQ,2013-03-31T23:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,US,2013-03-31T23:00:00Z,,
2013,AA,2013-03-31T23:00:00Z,,
2013,B6,2013-03-31T22:00:00Z,,
2013,DL,2013-03-31T23:00:00Z,,
2013,B6,2013-03-31T23:00:00Z,,
2013,US,2013-03-31T23:00:00Z,,
2013,EV,2013-03-31T23:00:00Z,,
2013,DL,2013-03-31T22:00:00Z,,
2013,EV,2013-03-31T23:00:00Z,,
2013,EV,2013-03-31T23:00:00Z,,
2013,AA,2013-03-31T23:00:00Z,,
2013,UA,2013-03-31T23:00:00Z,,
2013,EV,2013-03-31T20:00:00Z,,
2013,MQ,2013-03-31T23:00:00Z,,
2013,MQ,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T23:00:00Z,,
2013,9E,2013-03-31T23:00:00Z,,
2013,DL,2013-03-31T23:00:00Z,,
2013,MQ,2013-03-31T23:00:00Z,,
2013,WN,2013-03-31T23:00:00Z,,
2013,DL,2013-03-31T23:00:00Z,,
2013,DL,2013-03-31T23:00:00Z,,
2013,EV,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T23:00:00Z,,
2013,AA,2013-03-31T23:00:00Z,,
2013,WN,2013-03-31T23:00:00Z,,
2013,B6,2013-03-31T23:00:00Z,,
2013,VX,2013-03-31T21:00:00Z,,
2013,UA,2013-03-31T23:00:00Z,,
2013,MQ,2013-03-31T23:00:00Z,,
2013,DL,2013-03-31T23:00:00Z,,
2013,DL,2013-03-31T23:00:00Z,,
2013,DL,2013-03-31T23:00:00Z,,
2013,9E,2013-03-31T23:00:00Z,,
2013,B6,2013-03-31T23:00:00Z,,
2013,US,2013-04-01T00:00:00Z,,
2013,9E,2013-03-31T23:00:00Z,,
2013,B6,2013-03-31T23:00:00Z,,
2013,DL,2013-03-31T23:00:00Z,,
2013,DL,2013-04-01T00:00:00Z,,
2013,DL,2013-03-31T23:00:00Z,,
2013,9E,2013-04-01T00:00:00Z,,
2013,DL,2013-04-01T00:00:00Z,,
2013,9E,2013-04-01T00:00:00Z,,
2013,US,2013-03-31T23:00:00Z,,
2013,DL,2013-03-31T23:00:00Z,,
2013,DL,2013-04-01T00:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,MQ,2013-04-01T00:00:00Z,,
2013,AA,2013-04-01T00:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,UA,2013-03-31T23:00:00Z,,
2013,UA,2013-03-31T22:00:00Z,,
2013,YV,2013-03-31T21:00:00Z,,
2013,DL,2013-04-01T00:00:00Z,,
2013,AA,2013-04-01T00:00:00Z,,
2013,B6,2013-04-01T00:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,UA,2013-04-01T00:00:00Z,,
2013,9E,2013-04-01T00:00:00Z,,
2013,UA,2013-04-01T00:00:00Z,,
2013,UA,2013-03-31T23:00:00Z,,
2013,UA,2013-04-01T00:00:00Z,,
2013,9E,2013-04-01T00:00:00Z,,
2013,DL,2013-04-01T00:00:00Z,,
2013,B6,2013-04-01T00:00:00Z,,
2013,B6,2013-03-31T22:00:00Z,,
2013,9E,2013-04-01T00:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,FL,2013-03-31T23:00:00Z,,
2013,9E,2013-04-01T00:00:00Z,,
2013,AA,2013-04-01T00:00:00Z,,
2013,UA,2013-03-31T23:00:00Z,,
2013,DL,2013-04-01T00:00:00Z,,
2013,UA,2013-04-01T00:00:00Z,,
2013,DL,2013-04-01T00:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,DL,2013-04-01T00:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,B6,2013-04-01T00:00:00Z,,
2013,UA,2013-03-31T23:00:00Z,,
2013,B6,2013-03-31T23:00:00Z,,
2013,DL,2013-04-01T00:00:00Z,,
2013,DL,2013-04-01T00:00:00Z,,
2013,MQ,2013-04-01T00:00:00Z,,
2013,UA,2013-04-01T00:00:00Z,,
2013,UA,2013-04-01T00:00:00Z,,
2013,9E,2013-04-01T00:00:00Z,,
2013,UA,2013-04-01T00:00:00Z,,
2013,9E,2013-04-01T00:00:00Z,,
2013,MQ,2013-03-31T23:00:00Z,,
2013,DL,2013-04-01T00:00:00Z,,
2013,AA,2013-04-01T00:00:00Z,,
2013,WN,2013-04-01T00:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,B6,2013-03-31T23:00:00Z,,
2013,UA,2013-04-01T00:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,B6,2013-04-01T01:00:00Z,,
2013,US,2013-04-01T01:00:00Z,,
2013,UA,2013-04-01T00:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,B6,2013-04-01T01:00:00Z,,
2013,AA,2013-04-01T00:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,B6,2013-04-01T01:00:00Z,,
2013,B6,2013-04-01T00:00:00Z,,
2013,MQ,2013-04-01T00:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T01:00:00Z,,
2013,DL,2013-04-01T01:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,VX,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,AA,2013-04-01T01:00:00Z,,
2013,MQ,2013-04-01T01:00:00Z,,
2013,DL,2013-04-01T01:00:00Z,,
2013,AA,2013-03-31T22:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,9E,2013-04-01T01:00:00Z,,
2013,US,2013-04-01T01:00:00Z,,
2013,MQ,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,9E,2013-04-01T00:00:00Z,,
2013,B6,2013-04-01T01:00:00Z,,
2013,UA,2013-04-01T00:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T01:00:00Z,,
2013,WN,2013-04-01T01:00:00Z,,
2013,B6,2013-04-01T01:00:00Z,,
2013,B6,2013-04-01T01:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T01:00:00Z,,
2013,B6,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,AA,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,B6,2013-04-01T01:00:00Z,,
2013,9E,2013-04-01T01:00:00Z,,
2013,B6,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T01:00:00Z,,
2013,WN,2013-04-01T01:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,US,2013-04-01T02:00:00Z,,
2013,EV,2013-04-01T01:00:00Z,,
2013,MQ,2013-04-01T02:00:00Z,,
2013,MQ,2013-04-01T02:00:00Z,,
2013,MQ,2013-04-01T02:00:00Z,,
2013,DL,2013-04-01T02:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,MQ,2013-04-01T02:00:00Z,,
2013,EV,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T02:00:00Z,,
2013,DL,2013-04-01T00:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,DL,2013-04-01T02:00:00Z,,
2013,UA,2013-04-01T02:00:00Z,,
2013,EV,2013-04-01T01:00:00Z,,
2013,B6,2013-04-01T00:00:00Z,,
2013,EV,2013-04-01T02:00:00Z,,
2013,UA,2013-04-01T02:00:00Z,,
2013,EV,2013-04-01T00:00:00Z,,
2013,B6,2013-04-01T02:00:00Z,,
2013,MQ,2013-04-01T02:00:00Z,,
2013,EV,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T01:00:00Z,,
2013,B6,2013-04-01T02:00:00Z,,
2013,MQ,2013-04-01T02:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,VX,2013-03-31T23:00:00Z,,
2013,EV,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T02:00:00Z,,
2013,EV,2013-04-01T02:00:00Z,,
2013,AA,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T02:00:00Z,,
2013,EV,2013-04-01T02:00:00Z,,
2013,UA,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T02:00:00Z,,
2013,UA,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T02:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T02:00:00Z,,
2013,AA,2013-03-31T23:00:00Z,,
2013,EV,2013-04-01T02:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,B6,2013-04-01T03:00:00Z,,
2013,B6,2013-04-01T01:00:00Z,,
2013,FL,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T03:00:00Z,,
2013,US,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T03:00:00Z,,
2013,UA,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T03:00:00Z,,
2013,B6,2013-04-01T03:00:00Z,,
2013,B6,2013-04-01T03:00:00Z,,
2013,UA,2013-04-01T01:00:00Z,,
2013,EV,2013-04-01T02:00:00Z,,
2013,EV,2013-04-01T03:00:00Z,,
2013,DL,2013-04-01T03:00:00Z,,
2013,DL,2013-04-01T01:00:00Z,,
2013,B6,2013-04-01T02:00:00Z,,
2013,B6,2013-04-01T04:00:00Z,,
2013,B6,2013-04-01T03:00:00Z,,
2013,B6,2013-04-01T04:00:00Z,,
2013,B6,2013-04-01T04:00:00Z,,
2013,EV,2013-03-31T21:00:00Z,,
2013,EV,2013-03-31T11:00:00Z,,
2013,UA,2013-03-31T14:00:00Z,,
2013,B6,2013-06-01T04:00:00Z,,
2013,US,2013-05-31T10:00:00Z,,
2013,UA,2013-05-31T10:00:00Z,,
2013,UA,2013-05-31T10:00:00Z,,
2013,B6,2013-05-31T10:00:00Z,,
2013,UA,2013-05-31T10:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,US,2013-05-31T11:00:00Z,,
2013,AA,2013-05-31T10:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,US,2013-05-31T11:00:00Z,,
2013,US,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,DL,2013-05-31T11:00:00Z,,
2013,DL,2013-05-31T11:00:00Z,,
2013,AA,2013-05-31T11:00:00Z,,
2013,MQ,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,AA,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,WN,2013-05-31T11:00:00Z,,
2013,MQ,2013-05-31T11:00:00Z,,
2013,MQ,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,WN,2013-05-31T11:00:00Z,,
2013,DL,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,FL,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,AA,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,US,2013-05-31T11:00:00Z,,
2013,AA,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,US,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,US,2013-05-31T11:00:00Z,,
2013,WN,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,DL,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,MQ,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,AA,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,MQ,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,WN,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,AA,2013-05-31T11:00:00Z,,
2013,US,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,US,2013-05-31T11:00:00Z,,
2013,US,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,AA,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,DL,2013-05-31T12:00:00Z,,
2013,AA,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,US,2013-05-31T12:00:00Z,,
2013,DL,2013-05-31T11:00:00Z,,
2013,DL,2013-05-31T12:00:00Z,,
2013,DL,2013-05-31T12:00:00Z,,
2013,US,2013-05-31T12:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,AA,2013-05-31T12:00:00Z,,
2013,WN,2013-05-31T11:00:00Z,,
2013,AA,2013-05-31T12:00:00Z,,
2013,MQ,2013-05-31T12:00:00Z,,
2013,DL,2013-05-31T12:00:00Z,,
2013,DL,2013-05-31T12:00:00Z,,
2013,AA,2013-05-31T12:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,DL,2013-05-31T12:00:00Z,,
2013,B6,2013-05-31T12:00:00Z,,
2013,EV,2013-05-31T12:00:00Z,,
2013,UA,2013-05-31T11:00:00Z,,
2013,WN,2013-05-31T12:00:00Z,,
2013,UA,2013-05-31T12:00:00Z,,
2013,EV,2013-05-31T12:00:00Z,,
2013,VX,2013-05-31T12:00:00Z,,
2013,UA,2013-05-31T12:00:00Z,,
2013,DL,2013-05-31T12:00:00Z,,
2013,DL,2013-05-31T12:00:00Z,,
2013,AA,2013-05-31T12:00:00Z,,
2013,AS,2013-05-31T12:00:00Z,,
2013,VX,2013-05-31T12:00:00Z,,
2013,WN,2013-05-31T12:00:00Z,,
2013,UA,2013-05-31T12:00:00Z,,
2013,B6,2013-05-31T12:00:00Z,,
2013,UA,2013-05-31T12:00:00Z,,
2013,B6,2013-05-31T12:00:00Z,,
2013,UA,2013-05-31T12:00:00Z,,
2013,AA,2013-05-31T12:00:00Z,,
2013,UA,2013-05-31T12:00:00Z,,
2013,EV,2013-05-31T12:00:00Z,,
2013,AA,2013-05-31T12:00:00Z,,
2013,B6,2013-05-31T12:00:00Z,,
2013,WN,2013-05-31T12:00:00Z,,
2013,VX,2013-05-31T12:00:00Z,,
2013,EV,2013-05-31T12:00:00Z,,
2013,EV,2013-05-31T12:00:00Z,,
2013,B6,2013-05-31T11:00:00Z,,
2013,EV,2013-05-31T12:00:00Z,,
2013,DL,2013-05-31T12:00:00Z,,
2013,B6,2013-05-31T12:00:00Z,,
2013,WN,2013-05-31T12:00:00Z,,
2013,DL,2013-05-31T12:00:00Z,,
2013,9E,2013-05-31T12:00:00Z,,
2013,B6,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T12:00:00Z,,
2013,UA,2013-05-31T12:00:00Z,,
2013,B6,2013-05-31T13:00:00Z,,
2013,US,2013-05-31T13:00:00Z,,
2013,MQ,2013-05-31T12:00:00Z,,
2013,B6,2013-05-31T12:00:00Z,,
2013,US,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,B6,2013-05-31T13:00:00Z,,
2013,B6,2013-05-31T12:00:00Z,,
2013,B6,2013-05-31T12:00:00Z,,
2013,DL,2013-05-31T12:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,AA,2013-05-31T13:00:00Z,,
2013,US,2013-05-31T12:00:00Z,,
2013,UA,2013-05-31T12:00:00Z,,
2013,UA,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,B6,2013-05-31T13:00:00Z,,
2013,UA,2013-05-31T12:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,AA,2013-05-31T12:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,9E,2013-05-31T12:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,B6,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,MQ,2013-05-31T12:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,US,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,9E,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,FL,2013-05-31T13:00:00Z,,
2013,UA,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T11:00:00Z,,
2013,UA,2013-05-31T12:00:00Z,,
2013,AA,2013-05-31T13:00:00Z,,
2013,MQ,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,B6,2013-05-31T13:00:00Z,,
2013,UA,2013-05-31T12:00:00Z,,
2013,UA,2013-05-31T13:00:00Z,,
2013,UA,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,US,2013-05-31T13:00:00Z,,
2013,MQ,2013-05-31T13:00:00Z,,
2013,B6,2013-05-31T13:00:00Z,,
2013,MQ,2013-05-31T13:00:00Z,,
2013,UA,2013-05-31T13:00:00Z,,
2013,9E,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,9E,2013-05-31T13:00:00Z,,
2013,AA,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,B6,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,UA,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,MQ,2013-05-31T13:00:00Z,,
2013,MQ,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,B6,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,AA,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,B6,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,UA,2013-05-31T13:00:00Z,,
2013,UA,2013-05-31T13:00:00Z,,
2013,US,2013-05-31T13:00:00Z,,
2013,9E,2013-05-31T13:00:00Z,,
2013,UA,2013-05-31T13:00:00Z,,
2013,UA,2013-05-31T13:00:00Z,,
2013,AA,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,US,2013-05-31T14:00:00Z,,
2013,DL,2013-05-31T14:00:00Z,,
2013,AA,2013-05-31T14:00:00Z,,
2013,B6,2013-05-31T14:00:00Z,,
2013,US,2013-05-31T14:00:00Z,,
2013,DL,2013-05-31T14:00:00Z,,
2013,DL,2013-05-31T14:00:00Z,,
2013,EV,2013-05-31T14:00:00Z,,
2013,UA,2013-05-31T14:00:00Z,,
2013,DL,2013-05-31T13:00:00Z,,
2013,DL,2013-05-31T14:00:00Z,,
2013,MQ,2013-05-31T14:00:00Z,,
2013,UA,2013-05-31T14:00:00Z,,
2013,UA,2013-05-31T14:00:00Z,,
2013,EV,2013-05-31T12:00:00Z,,
2013,B6,2013-05-31T14:00:00Z,,
2013,B6,2013-05-31T14:00:00Z,,
2013,UA,2013-05-31T14:00:00Z,,
2013,AA,2013-05-31T14:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,AA,2013-05-31T12:00:00Z,,
2013,VX,2013-05-31T14:00:00Z,,
2013,AA,2013-05-31T14:00:00Z,,
2013,B6,2013-05-31T14:00:00Z,,
2013,EV,2013-05-31T14:00:00Z,,
2013,AA,2013-05-31T12:00:00Z,,
2013,AA,2013-05-31T14:00:00Z,,
2013,EV,2013-05-31T14:00:00Z,,
2013,B6,2013-05-31T14:00:00Z,,
2013,MQ,2013-05-31T13:00:00Z,,
2013,EV,2013-05-31T13:00:00Z,,
2013,WN,2013-05-31T14:00:00Z,,
2013,B6,2013-05-31T14:00:00Z,,
2013,B6,2013-05-31T14:00:00Z,,
2013,B6,2013-05-31T14:00:00Z,,
2013,DL,2013-05-31T14:00:00Z,,
2013,9E,2013-05-31T14:00:00Z,,
2013,EV,2013-05-31T14:00:00Z,,
2013,B6,2013-05-31T14:00:00Z,,
2013,B6,2013-05-31T14:00:00Z,,
2013,WN,2013-05-31T14:00:00Z,,
2013,B6,2013-05-31T14:00:00Z,,
2013,UA,2013-05-31T14:00:00Z,,
2013,UA,2013-05-31T14:00:00Z,,
2013,UA,2013-05-31T14:00:00Z,,
2013,B6,2013-05-31T14:00:00Z,,
2013,EV,2013-05-31T14:00:00Z,,
2013,AA,2013-05-31T14:00:00Z,,
2013,WN,2013-05-31T14:00:00Z,,
